,Entity,Code,Year,Cellular Subscription,Internet Users(%),No. of Internet Users,Broadband Subscription
5631,Namibia,NAM,2011,101.7525406,12,255881,0.816525996
5632,Namibia,NAM,2012,97.8152771,12.94139957,280501,1.095916986
5633,Namibia,NAM,2013,122.1358032,13.89999962,306428,1.600173354
5634,Namibia,NAM,2014,117.4872894,14.84000015,332862,1.812773108
5635,Namibia,NAM,2015,110.14785,25.68785095,586379,3.041508436
5636,Namibia,NAM,2016,112.8032837,31.03334618,721014,2.728659868
5637,Namibia,NAM,2017,111.5524521,36.83740616,871035,2.7377882
5638,Namibia,NAM,2018,112.7023621,40,962273,2.531061411
5639,Namibia,NAM,2019,113.1938705,40.5,990892,2.538113356
5640,Namibia,NAM,2020,114.0587692,41,1020531,2.796759367
5641,Nauru,NRU,1980,0,0,0,0
5642,Nauru,NRU,1981,0,0,0,0
5643,Nauru,NRU,1982,0,0,0,0
5644,Nauru,NRU,1983,0,0,0,0
5645,Nauru,NRU,1984,0,0,0,0
5646,Nauru,NRU,1985,0,0,0,0
5647,Nauru,NRU,1986,0,0,0,0
5648,Nauru,NRU,1987,0,0,0,0
5649,Nauru,NRU,1988,0,0,0,0
5650,Nauru,NRU,1989,0,0,0,0
5651,Nauru,NRU,1990,0,0,0,0
5652,Nauru,NRU,1991,0,0,0,0
5653,Nauru,NRU,1992,0,0,0,0
5654,Nauru,NRU,1993,1.458151102,0,0,0
5655,Nauru,NRU,1994,4.286530972,0,0,0
5656,Nauru,NRU,1995,4.704554081,0,0,0
5657,Nauru,NRU,1996,5.622189045,0,0,0
5658,Nauru,NRU,1997,7.044237614,0,0,0
5659,Nauru,NRU,1998,8.045433044,0,0,0
5660,Nauru,NRU,1999,9.570293427,0,0,0
5661,Nauru,NRU,2000,11.60878372,0,0,0
5662,Nauru,NRU,2001,14.68428802,2.987155199,310,0
5663,Nauru,NRU,2010,61.96901703,0,0,9.495252609
5664,Nauru,NRU,2011,66.53426361,54,5564,0
5665,Nauru,NRU,2012,67.06114197,0,0,0
5666,Nauru,NRU,2015,90.5326004,0,0,0
5667,Nauru,NRU,2016,94.51074219,0,0,0
5668,Nauru,NRU,2017,94.58053589,62.38512421,7304,0
5669,Nauru,NRU,2019,92.97136688,0,0,0
5670,Nauru,NRU,2020,92.38729095,0,0,0
5671,Nepal,NPL,1980,0,0,0,0
5672,Nepal,NPL,1981,0,0,0,0
5673,Nepal,NPL,1982,0,0,0,0
5674,Nepal,NPL,1983,0,0,0,0
5675,Nepal,NPL,1984,0,0,0,0
5676,Nepal,NPL,1985,0,0,0,0
5677,Nepal,NPL,1986,0,0,0,0
5678,Nepal,NPL,1987,0,0,0,0
5679,Nepal,NPL,1988,0,0,0,0
5680,Nepal,NPL,1989,0,0,0,0
5681,Nepal,NPL,1990,0,0,0,0
5682,Nepal,NPL,1991,0,0,0,0
5683,Nepal,NPL,1992,0,0,0,0
5684,Nepal,NPL,1993,0,0,0,0
5685,Nepal,NPL,1994,0,0,0,0
5686,Nepal,NPL,1995,0,0.000924878,206,0
5687,Nepal,NPL,1996,0,0.004510473,1028,0
5688,Nepal,NPL,1997,0,0.021998858,5115,0
5689,Nepal,NPL,1998,0,0.064393595,15263,0
5690,Nepal,NPL,1999,0.023394337,0.146668866,35411,0
5691,Nepal,NPL,2000,0.042713139,0.204651684,50261,0
5692,Nepal,NPL,2001,0.070998169,0.240015298,59898,0
5693,Nepal,NPL,2002,0.088495225,0.312956065,79279,0
5694,Nepal,NPL,2003,0.326412082,0.38281092,98317,0
5695,Nepal,NPL,2004,0.459406018,0.449843645,116977,0
5696,Nepal,NPL,2005,0.882969201,0.826551259,217260,0
5697,Nepal,NPL,2006,4.439005852,1.141389132,302685,0.00369437
5698,Nepal,NPL,2007,12.3903532,1.409999967,376662,0.04153119
5699,Nepal,NPL,2008,15.75005341,1.730000019,465051,0.045000155
5700,Nepal,NPL,2009,20.82270813,1.970000029,532431,0.06352587
5701,Nepal,NPL,2010,34.04098129,7.929999828,2153913,0.222768769
5702,Nepal,NPL,2011,49.38563156,9,2453976,0.350043386
5703,Nepal,NPL,2012,61.53811264,11.14929962,3047181,0.854483724
5704,Nepal,NPL,2013,79.36416626,13.30000019,3641747,1.157110333
5705,Nepal,NPL,2014,85.56217194,15.43999958,4240150,0.931398988
5706,Nepal,NPL,2015,101.8546143,17.58161736,4854342,1.12050581
5707,Nepal,NPL,2016,117.8145981,20.70000076,5767266,0.822288215
5708,Nepal,NPL,2017,130.629364,24.29999924,6848572,1.821053863
5709,Nepal,NPL,2018,139.4463654,28.60000038,8152921,2.818796396
5710,Nepal,NPL,2019,135.2595062,32.79999924,9457060,3.603797674
5711,Nepal,NPL,2020,131.1502686,37.70000076,11064432,4.358747959
5712,Netherlands,NLD,1980,0,0,0,0
5713,Netherlands,NLD,1981,0,0,0,0
5714,Netherlands,NLD,1982,0,0,0,0
5715,Netherlands,NLD,1983,0,0,0,0
5716,Netherlands,NLD,1985,0.033071633,0,0,0
5717,Netherlands,NLD,1986,0.104824997,0,0,0
5718,Netherlands,NLD,1987,0.164820388,0,0,0
5719,Netherlands,NLD,1988,0.2233648,0,0,0
5720,Netherlands,NLD,1989,0.37663123,0,0,0
5721,Netherlands,NLD,1990,0.527882636,0.334386945,49973,0
5722,Netherlands,NLD,1991,0.76338315,0.531496108,79972,0
5723,Netherlands,NLD,1992,1.094563603,1.320008039,199990,0
5724,Netherlands,NLD,1993,1.414723039,1.967087746,300002,0
5725,Netherlands,NLD,1994,2.088603735,3.257308722,499980,0
5726,Netherlands,NLD,1995,3.484647036,6.473157883,999887,0
5727,Netherlands,NLD,1996,6.528197289,9.649068832,1499332,0
5728,Netherlands,NLD,1997,10.96740913,14.0655117,2198427,0
5729,Netherlands,NLD,1998,21.28207207,22.24382782,3497308,0.479497612
5730,Netherlands,NLD,1999,42.59701538,39.17600632,6194702,0
5731,Netherlands,NLD,2000,67.53028107,43.98435211,6993133,1.632531285
5732,Netherlands,NLD,2001,76.16377258,49.37306213,7890620,2.910454988
5733,Netherlands,NLD,2002,75.10697174,61.29000092,9841361,7.268405914
5734,Netherlands,NLD,2003,81.47669983,64.34999847,10378094,12.27088451
5735,Netherlands,NLD,2004,90.8690033,68.51999664,11097523,19.68419075
5736,Netherlands,NLD,2005,96.74251556,81,13172086,25.05016518
5737,Netherlands,NLD,2006,105.206192,83.69999695,13664593,31.5825386
5738,Netherlands,NLD,2007,116.831665,85.81999969,14066955,33.36230087
5739,Netherlands,NLD,2008,124.4982529,87.41999817,14390009,35.03720093
5740,Netherlands,NLD,2009,121.1869812,89.62999725,14821396,36.86312103
5741,Netherlands,NLD,2010,114.9619064,90.72000122,15075052,37.93701172
5742,Netherlands,NLD,2011,118.4674377,91.41999817,15268484,38.82143784
5743,Netherlands,NLD,2012,117.4201279,92.85999298,15586825,39.62638855
5744,Netherlands,NLD,2013,115.5757294,93.95639801,15847956,40.32415771
5745,Netherlands,NLD,2014,115.8027115,91.66666412,15541240,40.55640411
5746,Netherlands,NLD,2015,122.8506393,91.72413635,15630811,41.49775696
5747,Netherlands,NLD,2016,123.0177078,90.41095734,15482435,42.53368378
5748,Netherlands,NLD,2017,120.625,93.19728088,16036646,42.82610703
5749,Netherlands,NLD,2018,123.7312088,91.89189148,15884471,43.4167099
5750,Netherlands,NLD,2019,127.284523,93.28858948,16197940,43.62469101
5751,Netherlands,NLD,2020,124.9790497,91.33333588,15923567,43.91638184
5752,New Caledonia,NCL,1980,0,0,0,0
5753,New Caledonia,NCL,1981,0,0,0,0
5754,New Caledonia,NCL,1982,0,0,0,0
5755,New Caledonia,NCL,1983,0,0,0,0
5756,New Caledonia,NCL,1984,0,0,0,0
5757,New Caledonia,NCL,1985,0,0,0,0
5758,New Caledonia,NCL,1986,0,0,0,0
5759,New Caledonia,NCL,1987,0,0,0,0
5760,New Caledonia,NCL,1988,0,0,0,0
5761,New Caledonia,NCL,1989,0,0,0,0
5762,New Caledonia,NCL,1990,0,0,0,0
5763,New Caledonia,NCL,1991,0,0,0,0
5764,New Caledonia,NCL,1992,0,0,0,0
5765,New Caledonia,NCL,1993,0,0,0,0
5766,New Caledonia,NCL,1994,0,0,0,0
5767,New Caledonia,NCL,1995,0.426813185,0.005179013,10,0
5768,New Caledonia,NCL,1996,1.039144516,0.252983958,516,0
5769,New Caledonia,NCL,1997,2.558234453,0.989334941,2062,0
5770,New Caledonia,NCL,1998,6.267543316,1.936042786,4119,0
5771,New Caledonia,NCL,1999,11.96093559,5.688147545,12351,0
5772,New Caledonia,NCL,2000,22.98901367,13.93954849,30883,0
5773,New Caledonia,NCL,2001,30.66327095,18.23711014,41216,0.059595563
5774,New Caledonia,NCL,2002,35.47954941,22.38979721,51588,0.310446054
5775,New Caledonia,NCL,2003,42.36228561,26.40833473,61979,0.727609038
5776,New Caledonia,NCL,2004,50.00064468,30.29804611,72308,2.209693193
5777,New Caledonia,NCL,2005,56.78559494,32.35901642,78356,4.060192585
5778,New Caledonia,NCL,2006,64.60217285,33.51571655,82330,6.502313137
5779,New Caledonia,NCL,2007,72.47329712,35.04999924,87407,8.34871006
5780,New Caledonia,NCL,2008,79.64247131,34.50999832,87341,10.31840897
5781,New Caledonia,NCL,2009,83.80950165,33.99000168,87350,13.24389744
5782,New Caledonia,NCL,2010,87.09565735,42,109803,15.06585121
5783,New Caledonia,NCL,2011,88.42889404,50,133156,16.63735962
5784,New Caledonia,NCL,2012,88.6235733,58,157363,18.37692261
5785,New Caledonia,NCL,2013,91.0150528,66,182427,20.28443718
5786,New Caledonia,NCL,2014,90.79737854,70,196564,21.77493668
5787,New Caledonia,NCL,2015,96.0201416,74.00175476,209455,20.42720413
5788,New Caledonia,NCL,2019,91.95402527,0,0,19.45181274
5789,New Caledonia,NCL,2020,91.06893921,0,0,19.26458359
5790,New Zealand,NZL,1980,0,0,0,0
5791,New Zealand,NZL,1981,0,0,0,0
5792,New Zealand,NZL,1982,0,0,0,0
5793,New Zealand,NZL,1983,0,0,0,0
5794,New Zealand,NZL,1984,0,0,0,0
5795,New Zealand,NZL,1985,0,0,0,0
5796,New Zealand,NZL,1986,0,0,0,0
5797,New Zealand,NZL,1987,0.072491281,0,0,0
5798,New Zealand,NZL,1988,0.300048739,0,0,0
5799,New Zealand,NZL,1989,0.859874129,0,0,0
5800,New Zealand,NZL,1990,1.592032433,0,0,0
5801,New Zealand,NZL,1991,2.097981215,0,0,0
5802,New Zealand,NZL,1992,2.860257626,0.285941243,10101,0
5803,New Zealand,NZL,1993,4.034266949,0.631215394,22558,0
5804,New Zealand,NZL,1994,6.601755142,3.168718815,114736,0
5805,New Zealand,NZL,1995,9.932146072,4.884240627,179442,0
5806,New Zealand,NZL,1996,13.25675869,8.041899681,299839,0
5807,New Zealand,NZL,1997,15.08916283,14.60152435,551332,0
5808,New Zealand,NZL,1998,20.87752151,31.63626099,1205356,0
5809,New Zealand,NZL,1999,36.53620148,41.49448395,1590689,0
5810,New Zealand,NZL,2000,39.9585495,47.37955475,1826608,0.120704874
5811,New Zealand,NZL,2001,58.54757309,53.24101639,2070856,0.441844821
5812,New Zealand,NZL,2002,61.79340744,59.08075333,2332852,1.097596288
5813,New Zealand,NZL,2003,64.6184845,60.96253967,2450660,2.063614607
5814,New Zealand,NZL,2004,74.18321228,61.84762955,2524258,4.697902679
5815,New Zealand,NZL,2005,85.36147308,62.72021103,2592090,7.762332439
5816,New Zealand,NZL,2006,90.83592224,69,2884190,11.23298073
5817,New Zealand,NZL,2007,100.4290314,69.76000214,2944915,20.1514473
5818,New Zealand,NZL,2008,107.9904785,72.02999878,3068647,21.38681221
5819,New Zealand,NZL,2009,108.7123184,79.69999695,3429398,23.64689636
5820,New Zealand,NZL,2010,107.7787933,80.45999908,3497069,24.98820305
5821,New Zealand,NZL,2011,109.0823975,81.23000336,3558909,26.65955734
5822,New Zealand,NZL,2012,110.1498795,81.64447021,3600754,28.46620178
5823,New Zealand,NZL,2013,105.4771347,82.77999878,3684241,29.12461281
5824,New Zealand,NZL,2014,111.6577988,84,3791926,30.87009621
5825,New Zealand,NZL,2015,121.355751,85.19999695,3911183,31.44197464
5826,New Zealand,NZL,2016,130.921936,86.5,4037896,32.84852982
5827,New Zealand,NZL,2017,136.1113129,87.69999695,4162464,33.66628265
5828,New Zealand,NZL,2018,133.2242279,89,4306290,34.73728561
5829,New Zealand,NZL,2019,124.0000381,90.19999695,4473048,35.49052048
5830,New Zealand,NZL,2020,127.4928055,91.5,4630934,36.60096741
5831,Nicaragua,NIC,1980,0,0,0,0
5832,Nicaragua,NIC,1981,0,0,0,0
5833,Nicaragua,NIC,1982,0,0,0,0
5834,Nicaragua,NIC,1983,0,0,0,0
5835,Nicaragua,NIC,1984,0,0,0,0
5836,Nicaragua,NIC,1985,0,0,0,0
5837,Nicaragua,NIC,1986,0,0,0,0
5838,Nicaragua,NIC,1987,0,0,0,0
5839,Nicaragua,NIC,1988,0,0,0,0
5840,Nicaragua,NIC,1989,0,0,0,0
5841,Nicaragua,NIC,1990,0,0,0,0
5842,Nicaragua,NIC,1991,0,0,0,0
5843,Nicaragua,NIC,1992,0,0,0,0
5844,Nicaragua,NIC,1993,0.007260509,0,0,0
5845,Nicaragua,NIC,1994,0.047883246,0.013166228,609,0
5846,Nicaragua,NIC,1995,0.094579212,0.030046478,1419,0
5847,Nicaragua,NIC,1996,0.10755913,0.084093288,4047,0
5848,Nicaragua,NIC,1997,0.15659757,0.206216812,10096,0
5849,Nicaragua,NIC,1998,0.372863293,0.303808987,15113,0
5850,Nicaragua,NIC,1999,0.886168003,0.497901648,25143,0
5851,Nicaragua,NIC,2000,1.781191945,0.980216503,50219,0.013808607
5852,Nicaragua,NIC,2001,3.197226286,1.448799372,75233,0.031173682
5853,Nicaragua,NIC,2002,4.545566082,1.714729548,90178,0.044431008
5854,Nicaragua,NIC,2003,8.818888664,1.880412579,100096,0.083199203
5855,Nicaragua,NIC,2004,13.76762295,2.320664644,124996,0.093216412
5856,Nicaragua,NIC,2005,20.58177567,2.566351175,139986,0.193686351
5857,Nicaragua,NIC,2006,33.19366455,2.805572987,155143,0.345353991
5858,Nicaragua,NIC,2007,44.76308441,3.900000095,218691,0.492839515
5859,Nicaragua,NIC,2008,54.83968735,5.300000191,301451,0.762461722
5860,Nicaragua,NIC,2009,58.21160507,7.300000191,421257,1.369378567
5861,Nicaragua,NIC,2010,68.03232574,10,585574,1.25821054
5862,Nicaragua,NIC,2011,81.71272278,10.60000038,629911,1.441494823
5863,Nicaragua,NIC,2012,97.81358337,13.5,814132,1.693465233
5864,Nicaragua,NIC,2013,112.3130417,15.5,948503,2.17217207
5865,Nicaragua,NIC,2014,115.0605469,17.60000038,1092728,1.813672185
5866,Nicaragua,NIC,2015,116.7261887,19.7042923,1241097,1.868929982
5867,Nicaragua,NIC,2016,122.8671341,24.57183456,1569953,2.808133364
5868,Nicaragua,NIC,2017,128.1139069,30.39999962,1970082,3.290979862
5869,Nicaragua,NIC,2018,115.0959091,37.59999847,2471160,2.975995302
5870,Nicaragua,NIC,2019,88.43373871,37.79999924,2518961,3.324695349
5871,Nicaragua,NIC,2020,90.21707916,45.20000076,3053667,4.382951736
5872,Niger,NER,1980,0,0,0,0
5873,Niger,NER,1981,0,0,0,0
5874,Niger,NER,1982,0,0,0,0
5875,Niger,NER,1983,0,0,0,0
5876,Niger,NER,1984,0,0,0,0
5877,Niger,NER,1985,0,0,0,0
5878,Niger,NER,1986,0,0,0,0
5879,Niger,NER,1987,0,0,0,0
5880,Niger,NER,1988,0,0,0,0
5881,Niger,NER,1989,0,0,0,0
5882,Niger,NER,1990,0,0,0,0
5883,Niger,NER,1991,0,0,0,0
5884,Niger,NER,1992,0,0,0,0
5885,Niger,NER,1993,0,0,0,0
5886,Niger,NER,1994,0,0,0,0
5887,Niger,NER,1995,0,0,0,0
5888,Niger,NER,1996,0,0.001039305,105,0
5889,Niger,NER,1997,0.000962842,0.002008766,211,0
5890,Niger,NER,1998,0.012791924,0.002911503,316,0
5891,Niger,NER,1999,0.020055044,0.028136022,3160,0
5892,Niger,NER,2000,0.018144021,0.036261294,4215,0
5893,Niger,NER,2001,0.018091515,0.105185434,12655,0
5894,Niger,NER,2002,0.47203511,0.127152473,15839,0
5895,Niger,NER,2003,0.651210487,0.155698702,20086,0
5896,Niger,NER,2004,1.313592076,0.189933732,25388,0.000586626
5897,Niger,NER,2005,2.376995802,0.221341357,30667,0.001556024
5898,Niger,NER,2006,3.41488266,0.294033974,42238,0.002453342
5899,Niger,NER,2007,6.128536224,0.390390635,58160,0.003282172
5900,Niger,NER,2008,12.44272137,0.699999988,108186,0.004045661
5901,Niger,NER,2009,16.40458298,0.75999999,121888,0.006311883
5902,Niger,NER,2010,22.28267479,0.829999983,138175,0.009110773
5903,Niger,NER,2011,27.71220398,0.899999976,155548,0.012351907
5904,Niger,NER,2012,30.32018089,1.049999952,188521,0.020617908
5905,Niger,NER,2013,37.86312866,1.149999976,214512,0.03458659
5906,Niger,NER,2014,42.80833435,1.248675704,241894,0.15568462
5907,Niger,NER,2015,44.79127502,2.476219893,498417,0.135928705
5908,Niger,NER,2016,35.94148254,4.322758198,904397,0.037072849
5909,Niger,NER,2017,40.63850021,10.22431183,2222553,0.040041883
5910,Niger,NER,2019,51.9889679,0,0,0.047188599
5911,Niger,NER,2020,58.82269287,0,0,0.049573168
5912,Nigeria,NGA,1980,0,0,0,0
5913,Nigeria,NGA,1981,0,0,0,0
5914,Nigeria,NGA,1982,0,0,0,0
5915,Nigeria,NGA,1983,0,0,0,0
5916,Nigeria,NGA,1984,0,0,0,0
5917,Nigeria,NGA,1985,0,0,0,0
5918,Nigeria,NGA,1986,0,0,0,0
5919,Nigeria,NGA,1987,0,0,0,0
5920,Nigeria,NGA,1988,0,0,0,0
5921,Nigeria,NGA,1989,0,0,0,0
5922,Nigeria,NGA,1990,0,0,0,0
5923,Nigeria,NGA,1991,0,0,0,0
5924,Nigeria,NGA,1992,0,0,0,0
5925,Nigeria,NGA,1993,0.008811036,0,0,0
5926,Nigeria,NGA,1994,0.012156473,0,0,0
5927,Nigeria,NGA,1995,0.012042798,0,0,0
5928,Nigeria,NGA,1996,0.012650359,0.00883298,9801,0
5929,Nigeria,NGA,1997,0.013220791,0.017237401,19615,0
5930,Nigeria,NGA,1998,0.017193982,0.02523146,29443,0
5931,Nigeria,NGA,1999,0.020962592,0.041038722,49122,0
5932,Nigeria,NGA,2000,0.024533084,0.064080805,78725,0
5933,Nigeria,NGA,2001,0.212498918,0.089901373,113413,0
5934,Nigeria,NGA,2002,1.220138311,0.320461988,415264,0
5935,Nigeria,NGA,2003,2.387761831,0.558576226,743576,0
5936,Nigeria,NGA,2004,6.759666443,1.2861377,1758881,0
5937,Nigeria,NGA,2005,13.3849411,3.549155712,4986234,0.000360062
5938,Nigeria,NGA,2006,22.67615128,5.545036316,8003138,0
5939,Nigeria,NGA,2007,27.60394859,6.769999981,10039506,0.036622938
5940,Nigeria,NGA,2008,41.91698456,8,12190601,0.045102928
5941,Nigeria,NGA,2009,48.28660202,9.300000191,14563404,0.053107426
5942,Nigeria,NGA,2010,55.0763588,11.5,18509579,0.062527448
5943,Nigeria,NGA,2011,58.45475388,13.80000019,22833997,0
5944,Nigeria,NGA,2012,67.43921661,16.10000038,27382226,0.008538601
5945,Nigeria,NGA,2013,74.08115387,19.10000038,33372691,0.008759019
5946,Nigeria,NGA,2014,78.77349091,21,37669595,0.008922653
5947,Nigeria,NGA,2015,83.26831055,24.5,45078965,0.008660826
5948,Nigeria,NGA,2016,82.99739838,25.67000008,48430801,0.058039825
5949,Nigeria,NGA,2017,75.92481995,28,54178853,0.058066808
5950,Nigeria,NGA,2018,88.18424225,31.89999962,63285649,0.037761386
5951,Nigeria,NGA,2019,91.85357666,33.59999847,68310308,0.04148015
5952,Nigeria,NGA,2020,99.07299805,35.5,73956230,0.03168387
5953,North America,Region,1980,0,0,0,0
5954,North America,Region,1984,0.034728419,0,0,0
5955,North America,Region,1985,0.132259637,0,0,0
5956,North America,Region,1986,0.2758753,0,0,0
5957,North America,Region,1987,0.489609241,0,0,0
5958,North America,Region,1988,0.828684568,0,0,0
5959,North America,Region,1989,1.391816854,0,0,0
5960,North America,Region,1990,2.097763777,0.742835641,2046626,0
5961,North America,Region,1991,2.950339079,1.104413509,3090832,0
5962,North America,Region,1992,4.227919579,1.643862724,4674145,0
5963,North America,Region,1993,6.01987648,2.163471699,6245523,0
5964,North America,Region,1994,8.931473732,4.615499973,13494936,0
5965,North America,Region,1995,12.35830021,8.73395443,25896301,0
5966,North America,Region,1996,15.96363926,15.46402645,46471992,0
5967,North America,Region,1997,19.73917198,20.97143364,64240918,0
5968,North America,Region,1998,24.42752457,29.58262062,92305573,0.277164906
5969,North America,Region,1999,30.09589386,35.8827095,113888012,1.080226302
5970,North America,Region,2000,37.84620285,43.8841629,144214970,2.71560216
5971,North America,Region,2001,44.10103989,50.16862869,168489598,4.953852177
5972,North America,Region,2002,48.25456238,59.05886078,205262123,7.346833706
5973,North America,Region,2003,54.13331604,61.94128799,218597042,10.03952026
5974,North America,Region,2004,61.64886475,64.87501526,232873932,13.19323158
5975,North America,Region,2005,67.4673233,68.33043671,250868733,17.7795105
5976,North America,Region,2006,75.19298553,69.27302551,260383632,20.67589569
5977,North America,Region,2007,80.82795715,74.82218933,284394197,24.2226696
5978,North America,Region,2008,84.14374542,74.26880646,288458533,25.82634354
5979,North America,Region,2009,87.66919708,71.9250946,290247644,26.55597305
5980,North America,Region,2010,90.62047577,72.54899597,302162765,27.7891655
5981,North America,Region,2011,93.6787796,71.05696106,309258710,28.77575874
5982,North America,Region,2012,95.30652618,75.53353119,334195707,29.86077118
5983,North America,Region,2013,96.41542816,72.8493042,334419270,30.7499752
5984,North America,Region,2014,108.4499359,74.42523193,346671429,31.15467644
5985,North America,Region,2015,115.4471054,76.11729431,375180404,32.31582642
5986,North America,Region,2016,118.7373199,86.11499786,422534219,33.1393013
5987,North America,Region,2017,119.3097458,87.82762909,442613008,33.75335693
5988,North America,Region,2018,104.7456207,89.12409973,456311802,34.37990952
5989,North America,Region,2019,106.4360199,90.15198517,469786837,35.31257629
5990,North America,Region,2020,104.0937195,91.52128601,480339051,37.15351868
5991,North Korea,PRK,1980,0,0,0,0
5992,North Korea,PRK,1981,0,0,0,0
5993,North Korea,PRK,1982,0,0,0,0
5994,North Korea,PRK,1983,0,0,0,0
5995,North Korea,PRK,1984,0,0,0,0
5996,North Korea,PRK,1985,0,0,0,0
5997,North Korea,PRK,1986,0,0,0,0
5998,North Korea,PRK,1987,0,0,0,0
5999,North Korea,PRK,1988,0,0,0,0
6000,North Korea,PRK,1989,0,0,0,0
6001,North Korea,PRK,1990,0,0,0,0
6002,North Korea,PRK,1991,0,0,0,0
6003,North Korea,PRK,1992,0,0,0,0
6004,North Korea,PRK,1993,0,0,0,0
6005,North Korea,PRK,1994,0,0,0,0
6006,North Korea,PRK,1995,0,0,0,0
6007,North Korea,PRK,1996,0,0,0,0
6008,North Korea,PRK,1997,0,0,0,0
6009,North Korea,PRK,1998,0,0,0,0
6010,North Korea,PRK,1999,0,0,0,0
6011,North Korea,PRK,2000,0,0,0,0
6012,North Korea,PRK,2001,0,0,0,0
6013,North Korea,PRK,2002,0,0,0,0
6014,North Korea,PRK,2003,0,0,0,0
6015,North Korea,PRK,2004,0,0,0,0
6016,North Korea,PRK,2005,0,0,0,0
6017,North Korea,PRK,2006,0,0,0,0
6018,North Korea,PRK,2007,0,0,0,0
6019,North Korea,PRK,2008,0,0,0,0
6020,North Korea,PRK,2009,0.283527225,0,0,0
6021,North Korea,PRK,2010,1.759427667,0,0,0
6022,North Korea,PRK,2011,4.052948475,0,0,0
6023,North Korea,PRK,2012,6.854660511,0,0,0
6024,North Korea,PRK,2013,9.707375526,0,0,0
6025,North Korea,PRK,2014,11.17416954,0,0,0
6026,North Korea,PRK,2015,12.8653965,0,0,0
6027,North Korea,PRK,2016,14.24864769,0,0,0
6028,North Korea,PRK,2017,14.98240757,0,0,0
6029,North Korea,PRK,2019,16.57045555,0,0,0
6030,North Korea,PRK,2020,23.27492523,0,0,0
6031,North Macedonia,MKD,1980,0,0,0,0
6032,North Macedonia,MKD,1981,0,0,0,0
6033,North Macedonia,MKD,1982,0,0,0,0
6034,North Macedonia,MKD,1983,0,0,0,0
6035,North Macedonia,MKD,1984,0,0,0,0
6036,North Macedonia,MKD,1985,0,0,0,0
6037,North Macedonia,MKD,1986,0,0,0,0
6038,North Macedonia,MKD,1987,0,0,0,0
6039,North Macedonia,MKD,1988,0,0,0,0
6040,North Macedonia,MKD,1989,0,0,0,0
6041,North Macedonia,MKD,1990,0,0,0,0
6042,North Macedonia,MKD,1991,0,0,0,0
6043,North Macedonia,MKD,1992,0,0,0,0
6044,North Macedonia,MKD,1993,0,0,0,0
6045,North Macedonia,MKD,1994,0,0,0,0
6046,North Macedonia,MKD,1995,0,0.040743839,808,0
6047,North Macedonia,MKD,1996,0.053180713,0.075995736,1516,0
